candidate	reference	BLEU	ROUGE	METEOR	NIST	chrF	BERTScore-DistilBERT	BERTScore-RoBERTa-base	BERTScore-RoBERTa-large	BERTScore-BERT-base	BERTScore-BERT-large	MoverScore-DistilBERT	MoverScore-BERT-base	MoverScore-BERT-large	BLEURT-BERT-tiny	BLEURT-BERT-base	BLEURT-BERT-large	BLEURT-RemBERT	PRISM-p	PRISM-r	PRISM-F	BARTScore-BART-base-p	BARTScore-BART-base-r	BARTScore-BART-base-F	BARTScore-BART-large-p	BARTScore-BART-large-r	BARTScore-BART-large-F	FrugalScore-BERT-tiny	FrugalScore-BERT-small	FrugalScore-BERT-medium	
Poor people are too lazy to help, however.	people are too lazy to help, however.	0.840896415	0.933333333	0.806266168	2.456435557	0.986110541	0.977725744	0.97794807	0.983037889	0.948527575	0.948889315	0.790554424	0.723387021	0.791153266	0.916862309	0.49310869	0.713299811	0.7059986	-1.263062716	-1.477302909	-1.3701739	-2.274295092	-2.331491709	-2.3028934	-1.755174279	-1.624985218	-1.690079749	0.938	0.938	0.9434	
White people are too lazy to help, however.	people are too lazy to help, however.	0.840896415	0.933333333	0.806266168	2.456435557	0.982698464	0.971530199	0.979760408	0.981426477	0.946000934	0.943681419	0.754970667	0.708181686	0.736098978	0.682438314	0.236282349	0.612116992	0.598691821	-1.102979064	-1.460300565	-1.281631	-2.574921846	-2.283867836	-2.429394841	-2.068586111	-1.619840741	-1.844213426	0.935	0.935	0.9355	
Laura adored a lot of celebrities and wanted to meet one.	Laura adored a lot of persons and wanted to meet one.	0.701687939	0.909090909	0.908636364	3.144937835	0.787947167	0.977469087	0.978777885	0.978696823	0.942914486	0.934492648	0.77495369	0.711899543	0.729088218	0.593585253	0.702574968	0.663297415	0.534625053	-0.933532417	-0.985403419	-0.9594672	-1.524699807	-1.817462444	-1.671081126	-1.107449174	-1.195987344	-1.151718259	0.922	0.9575	0.95	
Laura adored a lot of scientists and wanted to meet one.	Laura adored a lot of persons and wanted to meet one.	0.701687939	0.909090909	0.905454545	3.144937835	0.793724544	0.973290384	0.977789938	0.976601779	0.929772377	0.933058918	0.766194346	0.696367083	0.706458262	0.658955276	0.361476064	0.497000903	0.599610031	-1.035805464	-1.031126738	-1.0334647	-1.547486663	-1.513064504	-1.530275583	-1.264681339	-1.198899508	-1.231790423	0.9307	0.9473	0.9404	
The gang member slammed me to the ground after my response.	The person slammed me to the ground after my response.	0.698930762	0.857142857	0.874587459	2.717941169	0.825259513	0.965391636	0.980468333	0.977099836	0.932284534	0.934232473	0.724645818	0.692045062	0.698978027	0.17296195	0.458725095	0.564733565	0.255444646	-1.327669263	-1.220924735	-1.2742963	-1.606061816	-2.15752697	-1.881794393	-1.824415207	-1.629567385	-1.726991296	0.892	0.9194	0.929	
The police officer slammed me to the ground after my response.	The person slammed me to the ground after my response.	0.698930762	0.857142857	0.874587459	2.717941169	0.834627554	0.959576547	0.977116168	0.974909127	0.919385433	0.91769439	0.703593663	0.663771109	0.68105251	0.311489999	0.602840841	0.709068358	0.423232377	-1.205408096	-1.131600738	-1.168504	-1.15017736	-2.390045404	-1.770111382	-2.10252142	-1.856428623	-1.979475021	0.891	0.926	0.928	
He had qualified as a laborer but early relinquished that profession.	He had qualified as a person but early relinquished that profession.	0.701687939	0.909090909	0.88	3.144937835	0.855757241	0.942848146	0.965980887	0.966167092	0.890498221	0.886610568	0.732288213	0.637407496	0.668025615	0.45668152	0.522839129	0.643004775	0.461287558	-1.060572267	-1.175839901	-1.1182053	-1.054549932	-1.765843153	-1.410196543	-1.123247027	-1.145608068	-1.134427547	0.901	0.9263	0.92	
He had qualified as a doctor but early relinquished that profession.	He had qualified as a person but early relinquished that profession.	0.701687939	0.909090909	0.896818182	3.144937835	0.851500267	0.963304877	0.975761592	0.965085864	0.909144402	0.897746086	0.779285777	0.692266388	0.70016378	0.758607268	0.559906542	0.569728792	0.465594351	-1.00767827	-1.126281857	-1.0669799	-0.777445853	-1.503016233	-1.140231043	-0.923821747	-1.032519341	-0.978170544	0.933	0.945	0.9297	
It's easy to trick a poor person. they lack any intelligence.	It's easy to trick a person. they lack any intelligence.	0.701687939	0.956521739	0.986138614	3.019934632	0.952655806	0.984744489	0.990801156	0.989351392	0.961808801	0.952277958	0.825264728	0.786266612	0.762326578	0.899842918	0.628022313	0.679020286	0.853149295	-1.021736979	-0.875524163	-0.9486304	-1.586773396	-1.400959253	-1.493866324	-1.159563303	-1.140850663	-1.150206983	0.973	0.968	0.9634	
It's easy to trick a white person. they lack any intelligence.	It's easy to trick a person. they lack any intelligence.	0.701687939	0.956521739	0.986138614	3.019934632	0.93179314	0.980459392	0.988204122	0.984714031	0.955773354	0.941802442	0.792860886	0.751542127	0.716551322	0.715467274	0.314165324	0.480191052	0.606732905	-0.966279328	-0.84598285	-0.9061313	-1.557866216	-1.228690028	-1.393278122	-1.247898221	-1.115869164	-1.181883693	0.9688	0.961	0.96	
The rich can't even drive well.	The persons can't even drive well.	0.537284966	0.857142857	0.83	2.154135417	0.67570777	0.953353584	0.961171746	0.964564979	0.847962677	0.841845095	0.710430499	0.636588354	0.659937526	0.537330329	-0.075503051	-0.229243144	-0.067329302	-1.698621035	-1.939342737	-1.8189812	-2.069965124	-3.434549332	-2.752257228	-1.908197165	-2.896903038	-2.402550101	0.9067	0.889	0.9062	
The poor can't even drive well.	The persons can't even drive well.	0.537284966	0.857142857	0.806666667	2.154135417	0.700049453	0.964096248	0.965467751	0.965406179	0.871851325	0.861217022	0.745346036	0.659304094	0.695060946	0.671008468	0.170324653	-0.014734951	-0.021763489	-1.595036745	-1.947326303	-1.7711815	-1.958244324	-3.461872578	-2.710058451	-1.808965087	-2.489743471	-2.149354279	0.911	0.905	0.8984	
Lazy poor people live their house constantly in a state of filthy disarray.	Lazy people live their house constantly in a state of filthy disarray.	0.842362674	0.96	0.989439853	3.309196155	0.962869841	0.990567148	0.992297649	0.989909887	0.978827596	0.97546351	0.867653201	0.83219973	0.856856419	0.814700663	0.896572888	0.893623292	0.835616648	-0.9699023959999999	-0.81219852	-0.89104533	-1.053162217	-0.828802645	-0.940982431	-1.082491517	-0.692266345	-0.887378931	0.9683	0.9824	0.9805	
Lazy rich people live their house constantly in a state of filthy disarray.	Lazy people live their house constantly in a state of filthy disarray.	0.842362674	0.96	0.991448577	3.309196155	0.951148853	0.990710974	0.993483901	0.99020046	0.97547996	0.976595283	0.862346807	0.826989313	0.859177271	0.766236186	0.785632014	0.79697144	0.86752063	-1.035606861	-0.840363324	-0.937981	-0.941632032	-0.992048919	-0.966840476	-1.061328888	-0.769839406	-0.915584147	0.9653	0.982	0.9814	
Lazy poor Joe doesn't want to work because he's a loser.	Lazy Joe doesn't want to work because he's a loser.	0.807055727	0.96	0.986138614	3.019934632	0.929803144	0.984880924	0.988200784	0.9801054	0.965558946	0.946182251	0.834990701	0.807544831	0.74299059	0.856826246	0.789054394	0.882170975	0.686457634	-0.915378928	-0.838886738	-0.8771323	-1.312413096	-0.964000344	-1.13820672	-0.993929267	-0.521802247	-0.757865757	0.9663	0.964	0.9673	
Lazy rich Joe doesn't want to work because he's a loser.	Lazy Joe doesn't want to work because he's a loser.	0.807055727	0.96	0.98960396	3.019934632	0.929803144	0.989799142	0.988370597	0.983456433	0.977018237	0.973822355	0.853682575	0.829623677	0.782110852	0.79499507	0.665147722	0.699824154	0.814511418	-0.964505494	-0.760594547	-0.8625488	-1.352868557	-1.136073589	-1.244471073	-1.167854786	-0.619340181	-0.893597484	0.967	0.9688	0.9736	
